longevity_hours,sillage_score,top_note_count,price_usd,concentration_percent,fragrance_family,brand_tier,gender_target,contains_alcohol,limited_edition,perfume_category,longevity_hours_outlier_flag,sillage_score_outlier_flag,top_note_count_outlier_flag,price_usd_outlier_flag,concentration_percent_outlier_flag
7.1,8.69,7,41.6,14.74,Citrus,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
7.77,8.32,8,171.59,11.5,Oriental,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
2.46,4.02,9,10.0,7.8,Woody,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
0.5,4.12,10,60.02,7.26,Floral,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
0.5,4.59,7,124.91,5.81,Fresh,Drugstore,Unisex,1,0,Eau De Cologne,False,False,False,False,False
6.34,5.2,9,34.19,17.52,Fresh,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
5.24,4.79,4,84.8,1.5,Oriental,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.36,4.88,7,74.67,7.76,Oriental,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
9.96,1.81,3,64.76,18.52,Woody,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
7.67,1.65,2,111.33,13.11,Floral,Unknown,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.26,5.22,7,134.22,8.11,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
5.63,9.41,4,84.47,17.14,Fresh,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
13.8,9.6,4,167.16,26.77,Fresh,Designer,Men,1,0,Perfume Extract,False,False,False,False,False
3.86,6.58,3,134.85,20.32,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
4.79,5.02,3,73.43,11.23,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.57,7.2,4,50.24,15.74,Woody,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
9.69,3.47,5,137.14,10.51,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
2.91,8.1,7,64.29,9.78,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.5,9.91,2,43.21,16.58,Woody,Designer,Unisex,0,0,Eau De Toilette,False,False,False,False,False
2.77,1.0,7,70.85,15.38,Fresh,Luxury,Unisex,1,1,Eau De Toilette,False,False,False,False,False
3.4,5.4,6,57.58,10.87,Oriental,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
1.42,3.74,5,10.0,1.5,Floral,Luxury,Men,1,0,Eau De Cologne,False,False,False,False,False
2.84,4.35,4,142.84,23.67,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
8.42,10.0,3,145.68,27.59,Floral,Drugstore,Men,1,0,Perfume Extract,False,False,False,False,False
6.25,4.41,1,76.98,18.16,Oriental,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
6.72,10.0,4,205.76,26.94,Woody,Drugstore,Women,1,0,Perfume Extract,False,False,False,False,False
6.21,4.68,7,183.73,12.63,Floral,Luxury,Men,0,0,Eau De Parfum,False,False,False,False,False
0.97,4.9,7,46.76,11.13,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
0.85,2.76,7,42.59,13.87,Fresh,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
6.32,9.32,5,100.01,20.24,Oriental,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.67,6.21,3,10.0,12.41,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
2.74,6.22,4,135.91,14.03,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
2.34,8.64,4,18.03,14.59,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
5.29,5.28,7,10.0,1.5,Citrus,Luxury,Men,1,0,Eau De Cologne,False,False,False,False,False
3.13,4.63,9,16.09,4.88,Citrus,Luxury,Women,0,0,Eau De Cologne,False,False,False,False,False
3.45,1.22,2,44.7,14.74,Floral,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
10.47,4.53,1,186.19,23.22,Fresh,Designer,Men,0,0,Perfume Extract,False,False,False,False,False
8.11,5.62,8,103.06,14.07,Oriental,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
2.87,8.37,3,133.47,7.6,Floral,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
1.67,1.0,9,64.71,1.5,Oriental,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
7.1,6.52,6,20.78,9.15,Oriental,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
6.37,7.07,5,132.25,9.23,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
5.31,7.19,5,91.36,16.84,Citrus,Niche,Men,0,0,Eau De Toilette,False,False,False,False,False
4.49,5.39,6,148.69,4.12,Fresh,Drugstore,Men,0,0,Eau De Toilette,False,False,False,False,False
5.22,3.31,6,116.24,9.99,Woody,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
2.03,6.01,2,116.25,10.46,Oriental,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
6.68,1.67,7,99.33,20.73,Fresh,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
6.91,6.43,4,123.42,10.1,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
10.45,5.37,3,46.25,15.81,Floral,Designer,Women,1,1,Eau De Parfum,False,False,False,False,False
6.29,4.12,5,10.0,7.8,Fresh,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
6.26,10.0,5,352.8,22.88,Fresh,Luxury,Women,1,0,Perfume Extract,False,False,False,True,False
4.77,7.57,4,168.36,18.22,Woody,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
4.72,2.51,7,10.0,14.49,Floral,Luxury,Women,0,0,Eau De Toilette,False,False,False,False,False
0.51,4.2,8,151.45,3.66,Floral,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
9.17,8.14,7,98.43,19.06,Oriental,Designer,Men,0,0,Eau De Parfum,False,False,False,False,False
8.69,10.0,1,282.01,24.99,Oriental,Unknown,Women,1,1,Perfume Extract,False,False,False,False,False
10.03,5.63,5,96.72,23.61,Fresh,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.95,5.59,1,209.22,11.66,Floral,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
1.35,2.44,4,61.35,1.5,Fresh,Designer,Women,0,0,Eau De Cologne,False,False,False,False,False
4.66,2.52,2,105.39,19.7,Citrus,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
4.1,5.12,5,69.79,12.04,Floral,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
6.7,4.63,6,49.51,12.56,Floral,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
8.39,10.0,5,286.57,27.14,Floral,Niche,Women,1,0,Perfume Extract,False,False,False,False,False
5.59,5.86,3,94.62,11.99,Fresh,Unknown,Women,1,0,Eau De Toilette,False,False,False,False,False
2.99,5.05,5,22.92,11.31,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
5.28,5.91,9,10.0,4.63,Citrus,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
9.24,7.47,4,91.32,19.83,Citrus,Niche,Women,1,1,Eau De Parfum,False,False,False,False,False
9.2,4.22,8,126.56,5.93,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
9.7,3.67,4,156.57,15.94,Woody,Drugstore,Unisex,1,1,Eau De Parfum,False,False,False,False,False
3.69,3.39,5,68.75,11.46,Fresh,Niche,Women,0,0,Eau De Toilette,False,False,False,False,False
7.19,3.12,5,74.05,7.05,Fresh,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
4.82,7.0,7,159.24,20.82,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
8.38,8.15,7,137.14,19.35,Fresh,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
7.99,5.34,3,286.52,21.85,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
9.93,3.19,6,13.34,13.8,Floral,Niche,Unisex,0,0,Eau De Parfum,False,False,False,False,False
0.86,4.76,8,10.0,12.35,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.45,5.31,3,198.45,8.93,Fresh,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
4.19,3.23,4,44.18,12.86,Fresh,Luxury,Men,0,0,Eau De Toilette,False,False,False,False,False
7.82,6.35,2,159.49,30.54,Floral,Luxury,Men,1,1,Perfume Extract,False,False,False,False,False
4.67,5.49,10,109.83,2.98,Floral,Niche,Women,1,1,Eau De Cologne,False,False,False,False,False
7.99,6.5,10,149.15,19.53,Floral,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
5.63,8.63,7,10.0,8.72,Woody,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
7.42,7.9,5,10.0,12.8,Citrus,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
4.43,9.08,2,69.68,22.2,Oriental,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
4.04,6.51,5,139.65,19.43,Floral,Unknown,Women,1,0,Eau De Parfum,False,False,False,False,False
8.73,6.64,3,185.09,14.65,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.8,5.95,6,175.26,13.38,Oriental,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
8.1,5.4,7,78.26,8.6,Oriental,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
10.93,3.19,1,252.17,30.09,Woody,Drugstore,Men,1,0,Perfume Extract,False,False,False,False,False
5.17,6.28,5,116.01,7.42,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
6.32,7.61,7,32.3,10.51,Fresh,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
0.5,1.93,6,46.89,12.25,Oriental,Luxury,Unisex,1,0,Eau De Cologne,False,False,False,False,False
5.43,8.87,3,127.87,16.88,Floral,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.1,6.67,2,100.15,13.52,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
10.95,8.25,4,145.2,26.19,Fresh,Designer,Unisex,1,0,Perfume Extract,False,False,False,False,False
8.55,5.96,6,159.23,21.02,Floral,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
2.02,6.95,3,147.5,10.82,Fresh,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
5.55,6.88,4,244.3,22.4,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
8.06,9.5,5,70.85,25.13,Woody,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
5.63,7.94,4,80.75,8.52,Fresh,Luxury,Men,0,0,Eau De Parfum,False,False,False,False,False
4.36,1.96,6,109.06,13.96,Floral,Designer,Men,0,0,Eau De Toilette,False,False,False,False,False
4.78,2.79,7,139.8,5.28,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
7.8,6.46,7,216.53,16.89,Woody,Niche,Women,0,0,Eau De Parfum,False,False,False,False,False
8.93,3.04,5,125.56,18.64,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
8.07,7.94,6,93.81,14.96,Fresh,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
6.84,5.7,5,112.02,21.66,Citrus,Designer,Men,0,0,Eau De Parfum,False,False,False,False,False
3.28,2.36,8,11.81,8.5,Citrus,Luxury,Women,1,0,Eau De Cologne,False,False,False,False,False
7.75,5.97,4,188.42,16.0,Oriental,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
10.17,9.31,4,152.52,13.86,Floral,Designer,Unisex,0,0,Eau De Parfum,False,False,False,False,False
0.5,5.06,6,134.24,3.85,Oriental,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
8.74,6.5,7,18.83,7.74,Citrus,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
10.61,7.39,2,68.89,14.16,Floral,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.82,7.71,1,90.1,16.32,Citrus,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
2.42,7.59,5,55.71,18.9,Citrus,Drugstore,Unisex,0,0,Eau De Parfum,False,False,False,False,False
8.53,6.37,8,129.76,7.88,Fresh,Designer,Women,1,1,Eau De Parfum,False,False,False,False,False
2.07,6.27,6,80.51,9.67,Fresh,Drugstore,Men,1,1,Eau De Toilette,False,False,False,False,False
10.3,4.08,9,68.84,13.39,Citrus,Drugstore,Unisex,1,1,Eau De Parfum,False,False,False,False,False
0.5,1.0,9,53.8,7.46,Citrus,Luxury,Men,1,0,Eau De Cologne,False,False,False,False,False
4.31,3.48,10,109.45,14.72,Floral,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
3.95,7.56,5,40.78,12.16,Citrus,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
4.13,1.92,8,12.68,13.86,Floral,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
1.48,2.37,8,10.0,3.56,Fresh,Luxury,Women,1,0,Eau De Cologne,False,False,False,False,False
11.76,10.0,1,220.33,32.09,Woody,Luxury,Women,0,0,Perfume Extract,False,False,False,False,False
6.77,3.27,4,107.88,2.55,Floral,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
7.95,2.19,5,10.0,6.02,Oriental,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
2.24,1.0,4,24.43,1.5,Floral,Niche,Women,1,1,Eau De Cologne,False,False,False,False,False
5.18,2.97,9,128.52,6.26,Citrus,Designer,Women,1,1,Eau De Toilette,False,False,False,False,False
7.43,2.19,6,61.17,13.01,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
2.24,5.93,10,87.07,9.04,Fresh,Drugstore,Men,0,0,Eau De Toilette,False,False,False,False,False
8.44,8.18,3,58.3,17.78,Floral,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
2.64,2.93,5,71.19,14.43,Citrus,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
4.01,6.74,5,155.39,22.28,Oriental,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
14.34,6.04,7,224.3,25.65,Fresh,Niche,Unisex,1,0,Perfume Extract,False,False,False,False,False
6.73,4.21,5,163.34,16.85,Citrus,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
1.11,7.28,6,90.94,4.65,Citrus,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
7.52,10.0,2,51.81,13.24,Oriental,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
8.73,3.95,3,84.03,17.62,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
8.86,5.67,1,153.44,14.68,Floral,Unknown,Women,1,1,Eau De Parfum,False,False,False,False,False
6.28,7.85,8,83.39,13.17,Oriental,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
11.08,7.04,4,164.34,15.81,Oriental,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
2.5,5.14,6,54.57,1.73,Woody,Niche,Women,1,0,Eau De Cologne,False,False,False,False,False
8.78,1.51,7,123.04,9.37,Fresh,Unknown,Women,1,0,Eau De Toilette,False,False,False,False,False
4.58,8.24,1,33.38,4.04,Woody,Luxury,Unisex,1,1,Eau De Toilette,False,False,False,False,False
11.99,7.63,1,241.45,29.78,Woody,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
5.47,6.3,2,154.89,5.1,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
0.5,3.39,8,32.87,14.23,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
8.97,9.1,5,86.28,20.49,Fresh,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
9.12,7.27,4,196.04,15.34,Oriental,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
5.24,3.78,1,133.7,8.11,Oriental,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
4.9,3.82,1,31.88,6.64,Woody,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
4.66,7.46,6,198.01,12.49,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
3.72,3.62,5,10.0,5.42,Oriental,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
7.64,9.9,3,66.36,19.24,Floral,Drugstore,Unisex,0,0,Eau De Parfum,False,False,False,False,False
5.08,2.59,8,10.0,10.88,Woody,Unknown,Men,0,1,Eau De Toilette,False,False,False,False,False
5.19,5.3,4,10.0,18.93,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
1.94,3.25,9,112.59,10.38,Citrus,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
1.37,6.83,1,78.7,12.49,Citrus,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
0.5,6.24,7,48.37,14.81,Floral,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
11.99,5.38,2,97.6,19.87,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
7.71,8.06,3,89.19,21.41,Citrus,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
7.39,4.96,6,37.58,10.57,Woody,Niche,Men,1,1,Eau De Parfum,False,False,False,False,False
3.56,3.98,6,32.39,14.29,Floral,Luxury,Women,1,0,Eau De Cologne,False,False,False,False,False
2.4,2.25,9,10.0,9.72,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
3.18,7.34,6,12.48,19.63,Oriental,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
8.81,8.49,7,67.07,19.28,Oriental,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.97,7.07,6,41.76,9.34,Floral,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
10.97,4.24,4,71.71,19.22,Citrus,Luxury,Women,0,0,Eau De Parfum,False,False,False,False,False
1.92,2.75,7,198.89,1.81,Citrus,Niche,Men,1,0,Eau De Cologne,False,False,False,False,False
7.54,1.68,10,93.47,12.3,Woody,Designer,Unisex,1,1,Eau De Toilette,False,False,False,False,False
3.56,1.23,6,43.98,14.36,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
2.01,7.67,4,120.16,17.91,Citrus,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
6.02,7.12,5,209.87,15.37,Woody,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
0.5,5.91,8,17.05,1.79,Fresh,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
13.63,8.26,4,274.34,28.35,Floral,Unknown,Women,1,0,Perfume Extract,False,False,False,False,False
3.68,3.84,7,151.37,16.6,Oriental,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
2.04,5.66,5,19.92,1.5,Woody,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
4.23,6.56,5,82.82,14.81,Floral,Drugstore,Men,0,0,Eau De Toilette,False,False,False,False,False
4.69,2.35,8,90.93,4.55,Woody,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
10.3,8.06,3,259.87,30.18,Woody,Designer,Unisex,1,0,Perfume Extract,False,False,False,False,False
3.84,4.49,7,77.92,11.29,Woody,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
4.72,7.62,3,16.09,10.84,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
4.38,2.98,6,68.67,16.44,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
5.88,5.87,10,21.37,6.15,Floral,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
5.14,2.83,7,85.95,1.5,Floral,Luxury,Men,1,0,Eau De Cologne,False,False,False,False,False
7.42,10.0,5,158.38,13.01,Oriental,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
4.83,1.06,9,26.23,4.02,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
7.82,3.29,7,10.0,10.31,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
2.94,9.86,5,158.87,17.57,Woody,Drugstore,Unisex,0,0,Eau De Parfum,False,False,False,False,False
5.96,10.0,2,220.86,15.75,Woody,Unknown,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.94,7.01,3,105.55,12.7,Woody,Designer,Women,1,1,Eau De Parfum,False,False,False,False,False
7.99,7.45,2,151.5,19.17,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
1.63,3.78,5,70.28,6.84,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
2.56,7.77,9,121.57,9.74,Citrus,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
6.42,10.0,5,137.09,16.38,Woody,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
6.39,1.93,8,49.95,12.65,Floral,Unknown,Unisex,1,1,Eau De Toilette,False,False,False,False,False
4.89,3.65,5,121.21,19.57,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
5.9,4.03,3,138.04,20.13,Fresh,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
1.63,7.01,9,102.71,20.95,Oriental,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
1.45,4.87,7,115.33,7.91,Citrus,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
4.23,5.19,6,49.17,9.33,Floral,Designer,Women,1,1,Eau De Toilette,False,False,False,False,False
9.3,8.1,4,118.48,16.2,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
9.15,8.23,10,133.34,13.56,Citrus,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
2.04,4.22,3,10.0,8.41,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
11.19,8.28,5,41.98,14.8,Fresh,Unknown,Women,1,0,Eau De Parfum,False,False,False,False,False
6.57,7.61,4,121.7,22.15,Citrus,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
6.85,7.5,6,109.67,21.19,Floral,Designer,Men,0,0,Eau De Parfum,False,False,False,False,False
3.49,4.48,10,31.37,8.25,Floral,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
7.15,5.16,6,94.43,4.95,Fresh,Niche,Women,0,0,Eau De Toilette,False,False,False,False,False
8.51,10.0,5,325.68,29.41,Floral,Luxury,Women,1,0,Perfume Extract,False,False,False,True,False
6.53,10.0,7,12.91,5.96,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
4.35,6.97,10,39.54,10.42,Floral,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
3.11,3.77,8,14.77,5.69,Oriental,Drugstore,Unisex,1,0,Eau De Cologne,False,False,False,False,False
6.6,8.79,4,224.68,17.7,Fresh,Luxury,Unisex,0,1,Eau De Parfum,False,False,False,False,False
9.28,3.5,7,255.16,8.11,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
7.63,5.86,7,113.39,17.13,Floral,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
7.78,7.47,5,192.98,21.32,Floral,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
10.34,8.52,2,259.58,27.1,Floral,Designer,Men,1,1,Perfume Extract,False,False,False,False,False
4.77,5.47,6,10.0,8.38,Woody,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
8.95,5.75,7,55.1,8.18,Oriental,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
7.16,8.26,8,93.47,7.98,Fresh,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.34,3.56,8,15.24,5.46,Oriental,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
8.61,5.91,4,102.89,10.86,Citrus,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
